Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/8/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Other small states,OSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,89.78383636,85.91304779,87.184021,89.61035919,92.29248047,94.50006104,95.73800659,95.59223938,95.68756866,94.72606659,95.44463348,97.32881927,97.81355286,98.21484375,98.85999298,99.73137665,99.68112183,100.9105225,100.9092636,100.3686676,98.57575226,98.84751129,97.61598969,97.15927887,98.11681366,98.83695984,98.85877991,98.94487762,99.40099335,99.63896942,100.6627274,102.1543808,102.7983017,103.4522629,104.0326996,104.6806412,105.9620514,105.4431,105.8109589,105.5501022,107.3675079,105.1943283,104.9134216,104.0343323,103.1461792,102.4998169,102.0303726,101.9114075,101.2872162,100.8995819,100.6566086,99.94799805,100.8551712,101.0561829,102.2517929,
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,45.18783951,45.30638885,47.67750931,50.06484985,50.5702095,51.72655869,53.18621063,46.92472839,46.62271881,45.89707947,46.58769989,47.26179886,49.19538879,49.34682083,50.75220108,50.77264023,52.38217926,52.21524048,51.95590973,51.88594818,,,,,,,,,,62.76931,62.63623047,62.92420959,64.72727203,68.61564636,71.95334625,68.53365326,72.81587219,72.64299011,72.93437958,73.64273667,70.44066933,69.90386379,68.88757163,72.18979743,71.73991911,75.73364158,74.49714994,77.38627227,78.70255262,,80.31657901,78.94002488,81.37963461,83.7260682,
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,100.5391464,109.5907364,112.9931488,114.7247086,115.212738,114.8608932,114.1943893,112.6462631,111.7028503,109.0098724,106.7783203,104.9051208,104.4579315,103.47686,104.0927887,104.0222321,104.5248413,104.5449982,103.2277908,103.4107437,102.0146027,100.0508728,99.35041809,99.10681915,98.17063904,98.14997864,99.85986328,,,103.5188522,104.7234497,105.9844666,108.2137604,107.4063568,108.947197,107.9772034,108.6209106,109.8720169,108.6087799,106.5969467,105.5047721,104.523012,103.1464507,102.0880166,99.13260683,96.2050748,93.43750286,94.76570153,,93.32864265,95.20487713,100.8884159,101.5632306,95.20339359,96.93852997,
Peru,PER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.731987,107.9389877,108.626358,111.5632324,112.6776733,113.7435226,115.6334763,115.1370316,114.9875565,113.0458527,112.0254517,112.5742035,115.5823593,113.7507782,113.6266022,119.0651169,113.7691879,114.1647186,114.6268005,115.0830078,115.2887115,113.6663437,111.0310516,111.8719864,113.5266876,114.883461,114.4726181,113.4941177,116.3069077,116.9655685,116.3772888,116.0511703,115.8192596,114.6572189,114.1922836,114.1350327,114.3133774,114.9328613,112.5844421,112.0082169,112.1865921,109.5721436,103.6167831,105.1521912,102.9498596,102.7879791,104.0879517,102.8074875,104.4125824,108.4699707,113.0658264,113.8292084,114.3493195,113.900589,112.7877808,
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,99.53594208,97.47062683,95.65133667,96.5134964,97.9910202,98.9888382,100.5911179,100.1295395,103.0324402,101.1856079,105.0854492,104.1086884,103.7401733,103.9051895,103.0202713,102.2581787,102.8755264,104.656868,106.0241318,106.4663315,105.0110016,103.3049774,102.1622009,100.1960373,99.31845856,102.6391068,103.2846375,102.7652664,103.6145172,104.0527878,103.3056717,102.6207428,102.7325821,102.2751312,101.7203217,100.0872879,100.3109131,101.4658585,102.7591629,,,,,104.6299878,103.4083547,101.7219372,99.36667301,94.55413452,93.00768713,93.28223865,88.83451458,90.61314383,92.4462107,94.03309064,
Palau,PLW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6562119,114.1681366,,,113.169899,108.3527985,109.5267029,107.8074188,107.821228,,,,,,116.3969036,112.7235213,,,,,,105.4709141,108.989547,92.01413428,100.7189073,106.9372694,
Papua New Guinea,PNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,46.91352081,46.63787079,47.21443176,48.75796127,49.81552124,50.48435974,52.14017868,52.03596115,53.30683136,55.73075104,59.53995895,59.07318115,60.60284042,,65.18123627,,67.20362091,67.93132782,69.02292633,71.29173279,69.46974945,68.81501007,69.96938324,72.83386993,74.34044647,73.44695282,72.14585114,71.4450531,74.7489624,,68.38529205,61.99063873,59.66828156,56.18482971,56.02397919,57.02936935,55.561409,,59.44295883,,,,100.8607902,,101.7841965,,104.5050561,,110.1337997,105.3180087,102.0535437,101.9411139,111.0861493,121.0904883,,
Poland,POL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5302277,100.3001022,100.1832275,100.0514984,99.92912292,99.63751984,99.11749268,98.23863983,98.03964996,98.61963654,99.25834656,100.6808167,100.0735016,99.56371307,,,97.68032837,94.48976135,94.94496155,82.21154022,96.6018219,100.5942688,105.3970795,105.3585129,
Pre-demographic dividend,PRE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,50.84429932,51.97713089,53.4487381,54.90340042,57.41297913,59.30072021,61.27441025,65.92276001,71.18551636,76.6603775,78.87973785,80.59754944,81.92415619,81.62104797,80.8854599,78.07650757,75.18457794,73.11493683,72.22324371,70.87020111,70.74323273,71.99803162,71.77233124,73.21497345,73.15187073,73.53513336,70.47424316,74.53555298,75.20281219,75.98468781,78.13749695,80.04871368,84.15131378,87.99427032,90.21727753,91.33207703,92.77713776,92.68634033,93.45703125,93.95184326,94.16821289,95.38690186,96.54122162,96.82923126,96.24510193,93.99091339,93.98770142,94.36882019,95.0868988,95.78433228,96.32496643,96.59332275,97.08982086,97.94094086,98.3118515,
Puerto Rico (US),PRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,113.2237473,114.5015869,114.0953674,112.4969635,107.9549103,106.4198303,109.513443,,,,,92.9048996,,,,,,,,,,,,,,,,,,,,,,,,,,,97.11965179,99.17318726,92.79181671,95.89433289,97.87828064,99.82998657,100.3383636,94.41982269,,95.08532715,,,,,88.08467102,87.92787751,
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1567993,,,,,,,,,92.06484222,,,,,,,
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4823608,115.0408936,115.237442,114.6721497,114.4425507,113.981163,113.063118,112.7174911,110.9810791,109.7726288,109.6516113,108.3953705,109.373642,107.8133011,106.2293777,105.0359116,104.2097321,104.3785706,104.8976822,105.7534714,105.6721725,108.1035233,110.9885178,,
Paraguay,PRY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.7989502,104.8450928,99.68360901,102.6771622,101.2456894,98.97944641,101.2288971,102.8540497,105.4058838,107.2157135,109.5918884,110.8765411,109.6083298,111.7096176,111.5923691,111.4733963,110.4089966,110.9801102,112.1445999,113.0149918,113.6535187,114.654129,110.615181,118.0496063,116.3010178,117.2968521,119.2075806,118.4365005,123.4079285,120.8836212,121.5699234,120.682579,119.5543289,115.7758026,115.5720673,116.5967789,114.9106064,113.6816177,112.5906067,111.8712387,112.1994292,111.2926264,115.0879211,,,,100.6123581,,,,90.83429086,92.52200317,91.02864157,90.35326868,89.43864174,
West Bank and Gaza,PSE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.42282104,89.20223999,91.34204865,,95.1230011,97.3344574,97.68959808,97.25424957,96.56374359,93.62270355,92.99115753,91.14392853,90.84382629,91.21504211,91.48709106,92.49507524,93.22153735,94.70613062,94.7726407,96.05950151,96.37065009,96.50698498,97.57356294,96.55805343,95.61665762,94.65308481,92.70299094,91.4516372,91.44223612,,
Pacific island small states,PSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.4729004,103.2750626,104.9438782,105.3762436,106.0116882,107.963623,107.7797699,107.3101578,106.6933289,105.5730286,104.6806717,103.1419983,102.2784119,102.8657303,104.1040115,104.2646866,104.0688477,103.664032,103.6901627,103.7060928,102.8201065,102.1266022,102.7754593,104.6712189,104.889679,104.6980896,100.6002579,103.7790833,102.250267,99.31313324,98.78237152,100.9974213,101.9899826,102.9879684,103.4365387,103.4981384,103.7975006,102.3949432,103.4073334,103.7617874,106.1378326,106.0819702,105.5281067,106.3228302,106.4113922,106.3937988,107.1668167,107.9325027,107.4367294,108.2269363,105.5817032,103.9009628,101.2877579,98.53521729,97.75881195,
Post-demographic dividend,PST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5435333,102.1265869,102.1580276,102.0585938,101.6483307,102.1587601,102.8415375,102.7282562,102.8225632,103.0701981,102.5283203,102.0385437,101.6203308,101.3882904,101.3387909,100.8582611,100.8382034,101.0388184,101.3600922,101.2052383,101.2106323,100.9499893,99.97055054,99.44876862,99.64862823,99.34455109,
French Polynesia,PYF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,115.6797638,113.4433365,113.3510818,106.4046936,104.4444427,,,118.429863,115.7528763,114.8239822,114.346962,112.3306808,114.1804504,113.5535431,112.6500168,108.1433792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,102.6297836,98.27702332,93.57985687,89.17727661,91.35888672,91.9838028,94.56900024,94.59262848,95.30037689,97.46012115,99.67194366,104.3542175,107.1615524,105.9587021,106.7268219,108.2933578,106.9474792,108.9897919,111.5887909,112.0495529,107.2270813,104.9229965,101.8286438,103.9675369,100.3445587,99.52124023,99.81342316,105.0387497,104.5495834,,94.38366699,95.14749146,96.90647888,93.36791229,96.10188293,94.61222076,98.26396179,98.57045746,103.2117615,103.0129575,99.2632459,102.5375579,100.0708436,97.98277425,101.07326,103.6881171,106.1219743,107.0834292,102.2739405,100.9849728,89.5694061,94.1971279,95.43875885,97.55670166,
Romania,ROU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7902832,105.53022,102.8306198,105.1223373,102.1878433,101.6340027,100.0854874,98.58094788,100.8607864,99.97399902,98.37905121,96.24154663,,,89.05341339,87.58959198,87.2723999,91.37512207,92.61399841,91.90473938,90.77317047,84.88127899,84.9466629,,
Russian Federation,RUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,105.5975876,105.4274673,106.831192,106.4154434,105.3438568,103.5503387,102.7851105,101.48703,101.391777,101.0538712,100.3568726,99.91629791,100.3151398,99.85430908,100.9855881,101.5652695,104.8767929,105.5039215,109.8288116,110.8272476,111.3744125,106.6954117,107.1056213,105.6203995,105.3863373,106.253273,108.5893936,110.0524292,111.4386063,110.8097992,115.6664963,122.0463867,126.5746384,,96.79379272,96.5280838,96.10588074,95.32221222,95.5198288,,96.13340511,97.26222969,96.94841487,97.49627122,98.38277601,98.33413074,100.7676026,102.0183644,101.8323351,101.7310476,100.8903493,100.1225588,97.74620415,,
Rwanda,RWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,58.26332855,55.5703392,54.38319016,53.65348053,51.59038925,52.78239822,55.96722031,58.33597946,63.18653107,66.51320648,70.83336639,71.94338989,69.16570282,67.86669159,67.2315979,67.97492218,70.25235748,72.03897095,73.0135498,71.79302216,71.84002686,73.66159821,,,,,75.36327362,78.40763855,82.28795624,118.3157272,121.9449692,123.5502396,123.1622696,131.4344635,138.0916595,148.0474854,154.8160095,154.7245636,156.6142578,155.3157888,154.1296399,153.3718213,123.7060036,138.3158073,137.2431911,140.6200228,139.309947,137.1293538,138.0200751,,151.0635719,148.7524821,151.8948167,149.5721831,
South Asia,SAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48705292,98.61566162,96.95474243,97.63126373,104.6612091,106.2473526,107.8561478,109.757988,111.1251068,111.0844803,110.4849777,110.696907,109.9784927,111.91185,113.4853668,111.8402634,112.9026718,118.4260788,117.0163574,102.8128128,101.6312332,103.2805862,104.2792816,111.8327408,112.7593918,119.0268021,
Saudi Arabia,SAU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,91.87547302,,,,,,,,,,,,,,,,,,,,,,,,,,115.5085373,,120.8811874,123.4973068,125.7634811,128.0861357,128.0242306,129.3480012,99.3784711,100.7677675,101.5948363,103.4206875,106.3815465,105.8018645,102.7375198,103.1519026,100.8955799,102.1390254,,103.9844719,
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.92073822,55.1701088,56.53583145,58.05920029,59.39620972,63.75151825,63.53549957,68.94245911,68.23433685,67.33978271,64.97618103,66.06053925,66.95703125,67.05712891,67.6649704,69.85507965,70.36647797,72.0317688,72.39810944,,,,,,
Senegal,SEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,36.67251968,36.5989418,37.28321075,37.98886871,38.17885971,37.35914993,40.03750992,38.7417717,39.94358063,40.80654144,42.03052902,43.63368988,46.02339935,47.66817093,48.88423157,50.49356842,51.03507996,51.88325119,51.53339005,51.93716812,52.39899063,52.25938034,51.8782196,53.11597061,54.17604828,57.84460831,62.00254822,65.53534698,64.96816254,68.4906311,70.56684875,71.61348724,75.91797638,78.71734619,80.66796112,80.49899292,83.90381622,84.40923309,84.00631714,83.85490539,86.57244873,86.41156006,82.69854365,83.68445639,84.89707947,,,,83.25687282,84.90312915,84.06122764,84.27331983,85.45236586,85.32796696,
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7732057,100.6269539,100.2618666,100.6925784,100.5359094,99.87464504,99.57803766,100.2451392,,
Solomon Islands,SLB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,63.38280106,73.33818817,73.18049622,71.4061203,71.60147858,75.3712616,79.65627289,74.38622284,72.08612823,69.47865295,70.98423767,68.52423859,68.26918793,74.3554306,76.71955872,74.62317657,74.74165344,78.85276794,,,84.42804718,84.97061157,90.24745178,94.61527252,97.1384964,99.74358368,85.2951889,99.501297,,82.68981171,80.15202332,,90.86312103,,,98.35597229,104.0578613,105.4838104,,,114.7609835,114.1643078,110.1280242,110.3103546,108.9831688,108.537336,108.6722491,106.5735905,100.1891131,98.20672258,89.60079868,,,80.2544791,81.84457596,
Sierra Leone,SLE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,34.82115173,36.09140015,33.7251091,35.3740387,36.43537903,38.28831863,39.7655983,40.56983185,,51.88439941,52.33480072,56.2086792,55.38875961,58.8319397,62.50577164,61.76847076,,58.35466003,53.05567932,51.13204956,45.33174133,,,,,,,,,63.25008011,75.62389374,,,,,,,,,,114.5805136,117.7161243,119.7880735,,120.7007378,123.0316576,126.8639181,114.5802382,145.6174955,142.7921246,157.7097576,163.1735547,159.4168538,162.1239976,
El Salvador,SLV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,83.28787994,84.09719849,82.20741272,86.42704773,87.78408051,89.70778656,92.03643036,94.05284119,97.50894165,101.1782379,93.54979706,78.60884094,89.76481628,93.27436066,95.46156311,,,103.9197006,104.0214386,99.33363342,,92.8091507,93.68437195,93.12545013,,95.11638641,102.7839203,72.70973206,105.3821106,106.6468964,107.374649,109.2663498,111.4449005,114.5884323,117.8800201,117.8936005,116.7658386,121.6941223,113.3913879,111.7232895,111.7035237,110.5583147,109.4399584,107.756009,106.2347503,104.0565274,101.8439302,98.31384637,96.80149483,91.62740975,90.65794257,89.08187741,89.13040895,90.88372135,89.88040826,
San Marino,SMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,96.46851349,95.27649689,95.5164566,97.40933228,99.64788818,102.0506592,102.2126617,96.77996063,95.83585358,96.17794037,96.85494232,97.19138336,98.22367859,96.36003113,97.29730225,96.9093399,100.1469498,98.17073059,99.21630096,98.71279144,98.29683685,98.68421173,100,99.74337006,,94.73683929,93.67494202,,,92.31337738,,,,98.23249054,,,,94.24804688,92.94606018,92.43845252,92.04946996,93.30171903,,,,,,95.12605042,94.61934745,94.40518257,93.57357357,93.9375,95.12036435,93.5309973,
"Somalia, Fed. Rep.",SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,6.887229919,8.049289703,10.43052006,12.64437008,,28.14809036,31.81034088,30.89042091,31.95912933,28.78470993,21.72508049,20.40682983,18.56945038,18.1060009,15.64803982,13.7810297,,,,,,,,,,,,,,,,,,,,,22.78541946,,,,,,,,,,,,,,,,20.91555023,,
Serbia,SRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5866623,102.5208511,102.1195221,101.065239,101.5549393,102.7470932,101.8395462,100.9716873,100.6295776,97.68579865,95.89575958,101.4934464,100.571312,100.8955383,101.1311569,101.3429184,100.5712738,100.3129272,100.3019333,99.64470673,97.70584869,96.81125641,96.62796783,,95.99141693,
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.93886185,53.49420929,54.68452072,55.93891907,58.09833908,59.65446091,60.75580978,64.01203156,67.66557312,72.01712799,75.06118011,77.62583923,79.72296906,79.62460327,78.76100159,76.35626984,73.70419312,72.17227936,71.22315216,71.93080139,71.11750793,72.11254883,72.01072693,73.31677246,73.47306061,74.006073,72.03781891,75.37615967,76.67323303,77.14502716,79.47148895,81.33837891,83.48799133,85.97689819,87.99414825,90.33068085,92.08029938,92.93753052,94.18968964,94.5840683,94.43505859,95.73626709,96.52366638,96.55963898,96.19940948,94.63671112,94.85146332,95.39975739,96.16201782,97.09752655,97.90760803,97.13732147,96.01165771,96.76371765,97.1018219,
South Sudan,SSD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.40911102,,,,70.31780243,,,,,,,,,98.4412384,
Sub-Saharan Africa,SSF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.94691086,53.50297165,54.69316864,55.9473114,58.10615158,59.6615715,60.76208115,64.01770782,67.67079163,72.0214386,75.06450653,77.62902069,79.72596741,79.62747955,78.76371765,76.35939026,73.70787048,72.17575836,71.22650146,71.93422699,71.12111664,72.11615753,72.0140686,73.31987,73.47614288,74.00898743,72.04083252,75.37866974,76.67559052,77.14753723,79.47380829,81.34024811,83.48948669,85.97801971,87.99468994,90.33135223,92.08080292,92.93807983,94.19020844,94.58457947,94.43565369,95.73674774,96.52401733,96.55991364,96.19972229,94.63712311,94.85176849,95.39994049,96.16214752,97.09755707,97.90756989,97.1371994,96.01158142,96.76358795,97.10163116,
Small states,SST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,97.10041046,95.1778183,96.45201874,97.2783432,99.08133698,99.39665985,99.8875885,100.2868271,100.1395416,99.24862671,98.9109726,99.66899109,100.2182083,100.5301514,100.7225494,101.1420898,100.7515106,101.6186981,101.5396423,101.4822769,99.79701996,99.68447113,98.93644714,98.76112366,99.55658722,99.87342834,99.41114807,99.56729126,99.63249969,99.31497192,100.1183624,101.1926727,101.4955368,102.1390991,102.9007492,103.4325409,104.4382935,103.9540482,104.8423767,104.7962265,106.1918564,104.706398,104.4459534,103.70755,102.8330765,102.3395462,101.981842,101.8569031,101.4941864,101.0919571,100.5207596,99.72962952,100.1588821,99.84992218,100.8581314,
Sao Tome and Principe,STP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.3713989,111.6931076,131.671402,104.1311417,105.4465637,133.701355,113.7838135,128.511795,,153.9731445,155.6950073,151.2929382,143.4348755,136.1289825,131.8919373,,129.9266663,134.1264496,,141.3837433,144.1817932,148.0736084,,,,134.5626831,,126.0089111,100.1559067,,,120.2071686,122.2995529,123.559433,125.5221863,,122.6110001,122.4179993,122.3086929,119.2533569,119.2974091,111.3143692,110.5899963,106.9020004,107.8037796,108.677742,110.3779984,,,,,,,,
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,122.3262711,118.0259781,121.486618,125.9144669,123.8581772,111.2389221,124.7675629,126.9678116,131.411438,128.8535461,121.5636978,126.2098694,127.8018875,128.6506653,127.8178329,127.4487686,115.2485886,114.7894897,118.9020233,107.7655792,102.3350525,121.1036911,127.0229874,138.6566925,,,,,102.5381927,,107.1331787,106.3964462,,,104.2576904,102.5433807,98.47635651,103.5203781,104.5682602,102.4716364,101.0728918,102.7755903,105.2841415,106.4126587,109.0422516,106.8080137,102.2292174,100.7261473,101.2476268,102.2772369,94.77001294,95.41354571,64.17942047,91.91992721,
Slovak Republic,SVK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6096878,104.1809921,104.2723999,104.1435776,102.9340134,102.1464005,102.2504883,102.774559,102.2289886,101.638298,100.5029602,99.13287354,98.69284821,98.51194763,98.3121109,97.62104034,98.26595306,97.02443695,97.99459839,99.9172287,100.0641708,100.3267212,103.0905533,102.7525864,
Slovenia,SVN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6461182,105.333992,110.0920334,96.68437195,98.20987701,100.2493515,96.43750763,97.10569763,97.70835876,98.06140137,97.98615265,98.2142868,98.60067749,98.58717346,98.3815918,97.98158264,98.1781311,99.46309662,99.84181976,100.2315369,99.77626801,100.6391373,100.8841019,,
Sweden,SWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8267593,107.1471024,107.7623825,100.1432419,100.2826691,100.3041916,100.0554276,100.1376877,99.48523712,99.16346741,97.78594208,99.55371857,118.135437,118.0298691,119.6241913,121.4487991,122.8960571,123.7546616,120.5968018,119.5001068,117.3476334,116.4253922,115.0195236,114.8695831,
Eswatini,SWZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,78.59037018,79.42533112,82.98693085,86.92700958,89.5579834,90.76605225,91.37505341,92.44567871,92.64028931,93.41371155,95.06912994,97.57910156,97.73415375,97.05760956,96.59094238,96.13115692,94.00993347,93.72415161,93.14630127,92.010849,93.53292847,93.19528198,93.53840637,93.42417908,93.95530701,96.52419281,94.90232849,94.86911774,95.4182663,97.7454071,98.5701828,98.25601196,98.12055206,99.35935211,105.4448318,108.1261978,112.7442703,114.5150299,,117.0717468,123.1605334,122.7047972,122.6478016,122.9256025,123.9906556,124.6457929,123.8499881,123.7942558,123.9064876,123.5968473,,,117.1957408,116.5270026,,
Sint Maarten (Dutch part),SXM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.3583252,,122.7712855,,,,,,,,,135.070755,,
Seychelles,SYC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,98.50491333,100.5467911,101.1242676,101.3013916,101.0934296,99.6493988,97.10159302,97.84757233,99.8618927,99.70024109,97.28227997,99.59307861,101.1652908,100.8317108,99.59568787,101.2237167,103.9932938,101.6509933,100.4275284,102.6340485,,106.4272232,104.7021637,104.6644821,105.5597,105.2939911,104.9357834,103.5812988,104.0606995,107.292572,118.0522766,115.7359238,105.388237,107.5465317,106.2388229,115.5990982,117.4261322,125.3393707,130.7220764,127.4796677,111.2536892,111.588809,113.4715702,113.3716375,118.2501342,119.9411922,126.2191704,132.2358794,123.720433,119.3158698,114.1536615,109.6261031,97.76547765,97.13591742,93.38005829,
Syrian Arab Republic,SYR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,79.70613861,83.59528351,88.42516327,89.77835083,90.48400879,91.76425934,91.37329865,90.79772186,90.89254761,92.36225128,93.64955902,95.48004913,96.34664154,98.709198,100.5202484,102.509407,105.642952,105.4847031,106.7977066,106.5168686,107.9644318,108.8552322,107.3148727,106.499939,104.8386612,103.5289536,102.4276886,101.3100815,101.9219437,102.3031616,103.4004135,104.6903229,113.0686111,114.1807709,116.2191086,116.5176315,115.9505768,115.6949463,115.82724,116.7334671,119.2292175,120.1931076,72.35198975,,,,,,,70.37715149,68.55886841,72.12967682,76.7710495,81.41146851,
Turks and Caicos Islands,TCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,148.9852448,164.0109863,154.7597504,148.9285736,142.6315765,150.127655,149.7504272,137.5609741,,,,,,,,,,,,,,,,116.3563766,,,90.87232971,,95.49266052,102.3326569,107.8295288,103.8386765,85.61968231,95.79186249,95.31987762,,,,104.8983994,,,,,97.28041077,93.80210221,,107.5078206,129.2134857,119.1986063,122.1291449,119.7312622,120.8170471,124.3712363,125.0595846,
Chad,TCD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,31.31835938,30.72607994,30.70368004,31.43902016,31.16910934,31.99735069,32.21009064,,,,,,,,32.6286087,37.42829895,36.91495895,44.86917114,44.79386902,50.20183182,51.70418167,54.21627045,51.16706085,48.07361984,46.22364044,47.85588837,52.95864868,58.50637817,59.3764801,61.54061127,63.89907074,68.0197525,70.07180023,73.45436859,70.30770111,69.85746002,68.65457153,76.38807678,80.8705368,80.90528016,87.17105233,90.9022846,97.534682,98.31552124,87.91233644,82.55457733,74.21360683,84.34388203,83.26421585,,86.14543039,87.03473168,88.34365786,88.46452195,
